,Unnamed: 0,video_file,start_tone,middle_tone,end_tone,Transition_val,social_message,Topic,Split,clip_feature_path,Link,Transcript
3094,3094,western_cape_government_reunion.mkv,negative,positive,positive,Transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/western_cape_government_reunion.pkl,https://www.youtube.com/embed/zvonfZiyZ2I,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/western_cape_government_reunion.txt
3095,3095,benuron_vows.mp4,positive,positive,positive,No transition,No,Health,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/benuron_vows.pkl,https://www.youtube.com/embed/YMgHG9u4GYQ,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/benuron_vows.txt
3096,3096,the_humane_league_mcghoster_the_partys_over.mkv,negative,negative,positive,Transition,No,Awareness,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/the_humane_league_mcghoster_the_partys_over.pkl,https://www.youtube.com/embed/lALHtSIIWkU,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/the_humane_league_mcghoster_the_partys_over.txt
3097,3097,roman_asking_for_a_friend_fixing.mkv,positive,positive,positive,No transition,No,Health,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/roman_asking_for_a_friend_fixing.pkl,https://www.youtube.com/embed/3d5OQOhu5jU,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/roman_asking_for_a_friend_fixing.txt
3098,3098,drive_dry_the_journey.mkv,neutral,positive,negative,Transition,No,Awareness,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/drive_dry_the_journey.pkl,https://www.youtube.com/embed/iDqOxcO3iUA,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/drive_dry_the_journey.txt
3099,3099,preventor_hard_rockers.mp4,positive,neutral,neutral,Transition,No,Health,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/preventor_hard_rockers.pkl,https://player.vimeo.com/video/155654114,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/preventor_hard_rockers.txt
3100,3100,dentyne_elevator.mkv,positive,positive,positive,No transition,No,Health,val,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/dentyne_elevator.pkl,https://www.youtube.com/embed/kIjKHqpr9BQ,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/dentyne_elevator.txt
3101,3101,swinburne_lets_do_this_design.mkv,positive,positive,positive,No transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/swinburne_lets_do_this_design.pkl,https://www.youtube.com/embed/2TS1tctXMdw,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/swinburne_lets_do_this_design.txt
3102,3102,lifespan_football.mkv,positive,positive,positive,No transition,No,Health,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/lifespan_football.pkl,https://www.youtube.com/embed/2RY1o6bztkI,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/lifespan_football.txt
3103,3103,libresse_blood_normal.mkv,negative,positive,positive,Transition,Yes,Health,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/libresse_blood_normal.pkl,https://www.youtube.com/embed/lm8vCCBaeQw,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/libresse_blood_normal.txt
3104,3104,lalcec_latino.mp4,neutral,neutral,neutral,No transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/lalcec_latino.pkl,https://player.vimeo.com/video/218828979,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/lalcec_latino.txt
3105,3105,instituto_nacional_de_seguros_how_to_run_a_red_light.mp4,positive,positive,positive,No transition,Yes,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/instituto_nacional_de_seguros_how_to_run_a_red_light.pkl,https://www.youtube.com/embed/_InkJhTj6Es,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/instituto_nacional_de_seguros_how_to_run_a_red_light.txt
3106,3106,veloz_kicking_gas.mkv,positive,positive,positive,No transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/veloz_kicking_gas.pkl,https://www.youtube.com/embed/rXodSqMpuUQ,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/veloz_kicking_gas.txt
3107,3107,working_late.mp4,neutral,negative,negative,Transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/working_late.pkl,https://player.vimeo.com/video/297759656,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/working_late.txt
3108,3108,girl_scouts_girl_scouts_cookies.mp4,positive,positive,positive,No transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/girl_scouts_girl_scouts_cookies.pkl,https://player.vimeo.com/video/321813594,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/girl_scouts_girl_scouts_cookies.txt
3109,3109,road_safety_authority_never_let_go.mp4,negative,negative,negative,No transition,No,Awareness,val,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/road_safety_authority_never_let_go.pkl,https://www.youtube.com/embed/KBnbP8ITHmQ,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/road_safety_authority_never_let_go.txt
3110,3110,citizens_against_recidivism_the_lamb.mp4,negative,negative,negative,No transition,Yes,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/citizens_against_recidivism_the_lamb.pkl,https://www.youtube.com/embed/NLGLlQZiE1g,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/citizens_against_recidivism_the_lamb.txt
3111,3111,rejoice_shampoo_hugs.mkv,negative,positive,negative,Transition,No,Health,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/rejoice_shampoo_hugs.pkl,https://www.youtube.com/embed/uM--u08fE0Q,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/rejoice_shampoo_hugs.txt
3112,3112,dziadek_do_orzechow_my_grandfather_armchair.mkv,neutral,neutral,neutral,No transition,No,Awareness,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/dziadek_do_orzechow_my_grandfather_armchair.pkl,https://www.youtube.com/embed/86jAvM-FWto,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/dziadek_do_orzechow_my_grandfather_armchair.txt
3113,3113,old_spice_whale.mkv,positive,positive,positive,No transition,No,Health,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/old_spice_whale.pkl,https://www.youtube.com/embed/5hteeecX1oQ,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/old_spice_whale.txt
3114,3114,home_paternity_the_christmas_story.mkv,positive,positive,positive,No transition,No,Health,val,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/home_paternity_the_christmas_story.pkl,https://www.youtube.com/embed/K11SRzlados,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/home_paternity_the_christmas_story.txt
3115,3115,nicotinell_moon.mkv,positive,positive,positive,No transition,No,Health,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/nicotinell_moon.pkl,https://www.youtube.com/embed/L4KFbBTiQ58,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/nicotinell_moon.txt
3116,3116,canadian_mens_health_foundation_hunting_season.mp4,positive,positive,positive,No transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/canadian_mens_health_foundation_hunting_season.pkl,https://player.vimeo.com/video/166082351,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/canadian_mens_health_foundation_hunting_season.txt
3117,3117,peoples_vote_our_last_xmas_with_eu_or_is_it.mp4,positive,positive,positive,No transition,No,Awareness,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/peoples_vote_our_last_xmas_with_eu_or_is_it.pkl,https://player.vimeo.com/video/304792872,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/peoples_vote_our_last_xmas_with_eu_or_is_it.txt
3118,3118,reforest_india_the_story_of_kaveri.mkv,negative,positive,negative,Transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/reforest_india_the_story_of_kaveri.pkl,https://www.youtube.com/embed/KAvtWcj1kuM,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/reforest_india_the_story_of_kaveri.txt
3119,3119,leonard_cheshire_journey_to_independence.mp4,negative,negative,positive,Transition,Yes,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/leonard_cheshire_journey_to_independence.pkl,https://www.youtube.com/embed/ETgqbmaOjaY,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/leonard_cheshire_journey_to_independence.txt
3120,3120,panado_the_last_appointment.mp4,neutral,positive,positive,Transition,No,Health,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/panado_the_last_appointment.pkl,https://www.youtube.com/embed/nKzSoM-zqVU,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/panado_the_last_appointment.txt
3121,3121,georgetown_optician_our_family_knows_glasses.mkv,neutral,positive,positive,Transition,No,Health,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/georgetown_optician_our_family_knows_glasses.pkl,https://www.youtube.com/embed/HMCDonlAOPw,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/georgetown_optician_our_family_knows_glasses.txt
3122,3122,dca_clear_the_pitch.mkv,positive,negative,negative,Transition,Yes,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/dca_clear_the_pitch.pkl,https://www.youtube.com/embed/2K9U0KYS_fc,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/dca_clear_the_pitch.txt
3123,3123,pro_infirmis_the_invisible_disability.mkv,negative,negative,negative,No transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/pro_infirmis_the_invisible_disability.pkl,https://www.youtube.com/embed/20O-RbT9FJg,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/pro_infirmis_the_invisible_disability.txt
3124,3124,speed_donating.webm,neutral,neutral,positive,Transition,No,Awareness,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/speed_donating.pkl,https://www.youtube.com/embed/h4hWmHrtAWw,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/speed_donating.txt
3125,3125,unimed_aracatuba_fairy_tale_romeo_and_juliet.mp4,negative,positive,positive,Transition,No,Health,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/unimed_aracatuba_fairy_tale_romeo_and_juliet.pkl,https://www.youtube.com/embed/n1Loj5_2kWU,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/unimed_aracatuba_fairy_tale_romeo_and_juliet.txt
3126,3126,grameen_intel_social_business_limited_coel_the_smart_bangle_for_maternal_wellness.webm,neutral,neutral,positive,Transition,No,Health,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/grameen_intel_social_business_limited_coel_the_smart_bangle_for_maternal_wellness.pkl,https://www.youtube.com/embed/xU4KWJJSJQs,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/grameen_intel_social_business_limited_coel_the_smart_bangle_for_maternal_wellness.txt
3127,3127,curaprox_nina_moraes.mp4,positive,positive,positive,No transition,No,Health,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/curaprox_nina_moraes.pkl,https://www.youtube.com/embed/lrx9KQtL8nQ,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/curaprox_nina_moraes.txt
3128,3128,ladder_life_is_a_workout_cindy_crawford.webm,positive,positive,positive,No transition,No,Health,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/ladder_life_is_a_workout_cindy_crawford.pkl,https://www.youtube.com/embed/LQy9AF9Mfac,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/ladder_life_is_a_workout_cindy_crawford.txt
3129,3129,donate_life_california_second_chances.mkv,positive,neutral,positive,Transition,Yes,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/donate_life_california_second_chances.pkl,https://www.youtube.com/embed/cIRIdg1dyE4,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/donate_life_california_second_chances.txt
3130,3130,rhinocort_take_charge_hay_fever.mp4,neutral,neutral,neutral,No transition,No,Health,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/rhinocort_take_charge_hay_fever.pkl,https://www.youtube.com/embed/yJxyiCK8yn4,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/rhinocort_take_charge_hay_fever.txt
3131,3131,civic_nation_jennys_dead_votetogether.mp4,negative,negative,positive,Transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/civic_nation_jennys_dead_votetogether.pkl,https://www.youtube.com/embed/1-0YzvfBvZ8,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/civic_nation_jennys_dead_votetogether.txt
3132,3132,project_alert_on_violence_against_women_doll_family.mkv,positive,negative,positive,Transition,Yes,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/project_alert_on_violence_against_women_doll_family.pkl,https://www.youtube.com/embed/rCeDU9WrEX8,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/project_alert_on_violence_against_women_doll_family.txt
3133,3133,special_olympics_the_gift.mp4,positive,positive,positive,No transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/special_olympics_the_gift.pkl,https://player.vimeo.com/video/246565835,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/special_olympics_the_gift.txt
3134,3134,safeguard_protection_for_life.webm,negative,positive,positive,Transition,Yes,Health,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/safeguard_protection_for_life.pkl,https://www.youtube.com/embed/NRgPp-jiHxo,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/safeguard_protection_for_life.txt
3135,3135,advocate_aurora_health_anthem_cardio_tech.mp4,positive,positive,positive,No transition,No,Health,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/advocate_aurora_health_anthem_cardio_tech.pkl,https://www.youtube.com/embed/Um4GYRoqCkY,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/advocate_aurora_health_anthem_cardio_tech.txt
3136,3136,krauta_a_swedish_hardware_store_helps_trump_build_the_wall.mp4,neutral,neutral,positive,Transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/krauta_a_swedish_hardware_store_helps_trump_build_the_wall.pkl,https://player.vimeo.com/video/211667187,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/krauta_a_swedish_hardware_store_helps_trump_build_the_wall.txt
3137,3137,mercurochrome_whatever_happens_pet.mp4,neutral,positive,positive,Transition,No,Health,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/mercurochrome_whatever_happens_pet.pkl,https://www.youtube.com/embed/AcPfGzRjf1A,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/mercurochrome_whatever_happens_pet.txt
3138,3138,international_committee_of_the_red_cross_the_one_gift_santa_cant_deliver.mkv,negative,negative,positive,Transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/international_committee_of_the_red_cross_the_one_gift_santa_cant_deliver.pkl,https://www.youtube.com/embed/jcvONHDUvww,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/international_committee_of_the_red_cross_the_one_gift_santa_cant_deliver.txt
3139,3139,sos_childrens_villages_game_opening_without_players.mkv,positive,positive,positive,No transition,Yes,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/sos_childrens_villages_game_opening_without_players.pkl,https://www.youtube.com/embed/NGlMHG_UOic,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/sos_childrens_villages_game_opening_without_players.txt
3140,3140,australian_government_diverted_profits_tax.mkv,positive,positive,positive,No transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/australian_government_diverted_profits_tax.pkl,https://www.youtube.com/embed/o0paM2KwHoY,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/jwt_ads_of_the_world/australian_government_diverted_profits_tax.txt
